,Opportunity ID,Account ID,StageName,IsClosed,IsWon,CreatedDate,Term in Months,Service,Opportunity Type,Product Group,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status,Building Type,NumberOfEmployees,DandB Total Employees,X36 NPV List,AnnualRevenue,X36 NRR List,X36 MRC List,Longitude,Latitude,Industry,Estimated Build Cost,Net Classification,Vertical,Type,Total BRR
5088,Opp-003397,Acct-000791,1 - Working,False,False,3/9/17,36.0,,New Service,Ethernet,Bldg-118244,Dallas,8 Campus Cir,Roanoke,TX,76262,479.98,On Zayo Network,,57000.0,60000.0,33241.01333333333,11940822000.0,1229.3333333333333,1540.8499999999997,-97.17446,32.98064,,40798.8,On-Net,Consulting / Other Professional Services,Professional Services,15293.0
5089,Opp-003398,Acct-000791,1 - Working,False,False,3/9/17,-1.0,,New Service,Ethernet,Bldg-118244,Dallas,8 Campus Cir,Roanoke,TX,76262,479.98,On Zayo Network,,57000.0,60000.0,33241.01333333333,11940822000.0,1229.3333333333333,1540.8499999999997,-97.17446,32.98064,,40798.8,On-Net,Consulting / Other Professional Services,Professional Services,15293.0
5090,Opp-003399,Acct-000072,5 - Accepted,True,True,3/30/17,36.0,,New Service,Ethernet,Bldg-138035,Dallas,12770 Coit Rd,Dallas,TX,75251,624.05,On Zayo Network,,431.0,475.0,29561.68743455497,109048721.12,1080.3329842931937,2066.148219895288,-96.7684395,32.9216798,,27601.25,Fiber Only,National Carrier/ISP,Telecommunications,1307326.0
5091,Opp-003400,Acct-000901,2 - Best Case,False,False,3/9/17,54.0,,New Service,Ethernet,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network,,130.0,130.0,11839.09,9957600.0,922.0,1613.55,-84.4256845,33.733839200000006,,18920.2,Fiber Only,Consulting / Other Professional Services,Professional Services,7176.0
5092,Opp-003400,Acct-000901,2 - Best Case,False,False,3/9/17,54.0,,New Service,Ethernet,Bldg-132417,Atlanta,3235 Satellite Blvd - Bldg 400,Duluth,GA,30096,414.71,On Zayo Network,,130.0,130.0,11839.09,9957600.0,922.0,1613.55,-84.11899100000001,33.963409999999996,,22441.3,Fiber Only,Consulting / Other Professional Services,Professional Services,7176.0
5093,Opp-003401,Acct-000925,1 - Working,False,False,3/30/17,24.0,,New Service,Wavelengths - Long Haul,Bldg-109810,Dallas,5956 Sherry Ln,Dallas,TX,75225,315.25,On Zayo Network,,0.0,0.0,7861.763333333333,0.0,2412.5666666666666,2867.23,-96.809936,32.862142,,30915.0,Fiber Only,Retail,Other Industry,0.0
5094,Opp-003402,Acct-000409,1 - Working,False,False,3/9/17,-1.0,,New Service,IP Services,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,0.0,0.0,49388.884000000005,0.0,1659.6,1811.0279999999998,-96.819612,32.800805,,26388.0,On-Net,Legal,Professional Services,5166.0
5095,Opp-003403,Acct-000124,1 - Working,False,False,3/9/17,-1.0,,New Service,Wavelengths - Long Haul,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,72.0,72.0,20821.76,11064000.0,852.85,2086.4075000000003,-104.995682,39.74556,,16742.05,On-Net,Regional Carrier/ISP,Telecommunications,16469.0
5096,Opp-003404,Acct-000909,3 - Committed,False,False,3/30/17,36.0,a0M6000000K6GTwEAN,Positive Re-Rate/Move/Change,IP Services,Bldg-120678,Dallas,6606 Lyndon B Johnson Fwy,Dallas,TX,75240,601.38,On Zayo Network,,505.0,505.0,12739.14,125039435.5,922.0,612.01,-96.79165,32.92387,,27034.5,Fiber Only,Internet Content & Software,Media & Content,68867.0
5097,Opp-003405,Acct-000420,1 - Working,False,False,3/30/17,-1.0,,New Service,Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,,60.0,60.0,37193.96916666667,29426501.29,951.3363636363636,1743.0297727272728,-104.995682,39.74556,,16742.05,On-Net,K-12 Education,Research & Education,174728.0
5098,Opp-003406,Acct-000072,1 - Working,False,False,3/9/17,-1.0,,New Service,Dark Fiber - Metro,Bldg-027193,Atlanta,55 Marietta St NW,Atlanta,GA,30303,110.85,On Zayo Network,,431.0,475.0,29561.68743455497,109048721.12,1080.3329842931937,2066.148219895288,-84.3908998,33.7559351,,13325.5,On-Net,National Carrier/ISP,Telecommunications,1307326.0
5099,Opp-003406,Acct-000072,1 - Working,False,False,3/9/17,-1.0,,New Service,Dark Fiber - Metro,Bldg-038523,Atlanta,375 Riverside Pkwy,Lithia Springs,GA,30122,274.12,On Zayo Network,,431.0,475.0,29561.68743455497,109048721.12,1080.3329842931937,2066.148219895288,-84.581427,33.744265000000006,,18223.6,On-Net,National Carrier/ISP,Telecommunications,1307326.0
5100,Opp-003407,Acct-000072,1 - Working,False,False,3/9/17,-1.0,,New Service,Dark Fiber - Metro,Bldg-074834,Denver,1800 Larimer St,Denver,CO,80202,74.78,Not on Zayo Network,,431.0,475.0,29561.68743455497,109048721.12,1080.3329842931937,2066.148219895288,-104.99459540000001,39.7510918,,15765.1,Fiber Only,National Carrier/ISP,Telecommunications,1307326.0
5101,Opp-003408,,1 - Working,False,False,3/30/17,-1.0,,New Service,IP Services,Bldg-525015,Denver,501 W 144th Ave,Westminster,CO,80023,-1.0,Not on Zayo Network,,0.0,0.0,0.0,0.0,0.0,0.0,-104.99391899999999,39.957732,,12400.0,Fiber Only,unknown,unknown,0.0
5102,Opp-003409,Acct-000132,5 - Accepted,True,True,3/9/17,24.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,241600.0,241593.0,19732.295306122447,86033309924.34,1629.4938775510204,1726.1802040816324,-96.819612,32.800805,,26388.0,On-Net,National Carrier/ISP,Telecommunications,487472.0
5103,Opp-003410,Acct-000132,3 - Committed,False,False,3/9/17,24.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,241600.0,241593.0,19732.295306122447,86033309924.34,1629.4938775510204,1726.1802040816324,-96.819612,32.800805,,26388.0,On-Net,National Carrier/ISP,Telecommunications,487472.0
5104,Opp-003411,Acct-000013,5 - Accepted,True,True,3/30/17,24.0,,New Service,Ethernet,Bldg-060287,Atlanta,180 Interstate North Pkwy SE,Atlanta,GA,30339,598.64,On Zayo Network,,40000.0,40000.0,32009.30836697248,10779768901.96,1315.7018165137615,2418.917541284404,-84.4670243,33.899565100000004,,24367.36,On-Net,National Carrier/ISP,Telecommunications,5117529.0
5105,Opp-003412,Acct-000435,5 - Accepted,True,True,3/10/17,36.0,,New Service,Ethernet,Bldg-116484,Dallas,717 N Harwood St,Dallas,TX,75201,34.68,On Zayo Network,,1100.0,1100.0,21187.39833333333,328820055.29,1075.6666666666667,1911.8797222222222,-96.7980541,32.7856764,,14080.8,Fiber Only,Regional Carrier/ISP,Telecommunications,420878.0
5106,Opp-003413,Acct-000932,1 - Working,False,False,3/30/17,36.0,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,0.0,0.0,106977.75,0.0,2766.0,1847.88,-96.819612,32.800805,,26388.0,On-Net,Internet Content & Software,Media & Content,13127.0
5107,Opp-003413,Acct-000932,1 - Working,False,False,3/30/17,36.0,,New Service,Ethernet,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network,,0.0,0.0,106977.75,0.0,2766.0,1847.88,-104.8470746,39.591309100000004,,23416.45,Fiber Only,Internet Content & Software,Media & Content,13127.0
5108,Opp-003414,Acct-000093,5 - Accepted,True,True,3/10/17,36.0,,New Service,Ethernet,Bldg-200806,Denver,1278 Lincoln St,Denver,CO,80203,106.87,Build in Progress,,250.0,250.0,13750.0611827957,119634513.84,558.1569892473118,987.4431541218638,-104.985772,39.736599,,17209.15,Fiber Only,Reseller,Telecommunications,230445.0
5109,Opp-003415,Acct-000008,3 - Committed,False,False,3/31/17,36.0,,New Service,Ethernet,Bldg-116607,Denver,730 17th St,Denver,CO,80202,126.79,On Zayo Network,,3485.0,3485.0,9411.174545454545,1297946553.85,649.5909090909091,751.4236363636365,-104.99193899999999,39.746297,,18105.55,Fiber Only,RLEC,Telecommunications,520611.0
5110,Opp-003416,Acct-000043,1 - Working,False,False,3/10/17,36.0,,New Service,Wavelengths - Metro,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network,,790.0,790.0,29219.938542141233,180692122.6,1399.8028246013669,2331.1037129840543,-84.0608807,34.035421299999996,,21243.7,On-Net,Colo/Hosting,IT Infrastructure,109515.0
5111,Opp-003416,Acct-000043,1 - Working,False,False,3/10/17,36.0,,New Service,Wavelengths - Metro,Bldg-038057,Atlanta,1000 Abernathy Rd NE,Atlanta,GA,30328,248.84,On Zayo Network,,790.0,790.0,29219.938542141233,180692122.6,1399.8028246013669,2331.1037129840543,-84.3545809,33.9347725,,17465.2,Fiber Only,Colo/Hosting,IT Infrastructure,109515.0
5112,Opp-003417,Acct-000008,3 - Committed,False,False,3/30/17,36.0,,New Service,Ethernet,Bldg-060263,Atlanta,1000 Cobb Place Blvd NW,Kennesaw,GA,30144,236.14,On Zayo Network,,3485.0,3485.0,9411.174545454545,1297946553.85,649.5909090909091,751.4236363636365,-84.5857573,34.007562,,17084.2,On-Net,RLEC,Telecommunications,520611.0
5113,Opp-003418,Acct-000019,3 - Committed,False,False,3/30/17,60.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,0.0,0.0,53023.202217194565,0.0,13306.329570135746,2934.3505882352943,-96.819612,32.800805,,26388.0,On-Net,National Carrier/ISP,Telecommunications,22141.48
5114,Opp-003419,Acct-000312,1 - Working,False,False,3/10/17,-1.0,,New Service,Ethernet,Bldg-115207,Dallas,1001 E Campbell Rd,Richardson,TX,75081,300.96,On Zayo Network,,2300.0,2300.0,15794.82590909091,991343260.42,1979.1495454545454,3380.6531818181825,-96.70729200000001,32.976122,,30057.6,On-Net,Colo/Hosting,IT Infrastructure,515234.0
5115,Opp-003420,Acct-000009,5 - Accepted,True,True,3/31/17,36.0,,New Service,Ethernet,Bldg-122081,Dallas,1301 W President George Bush Hwy,Richardson,TX,75080,475.73,On Zayo Network,,12626.0,12326.0,22584.21958333333,5374799000.0,1109.8575,2183.6229000000003,-96.751841,32.9999461,,40543.8,Fiber Only,National Carrier/ISP,Telecommunications,1915889.0
5116,Opp-003421,Acct-001350,4 - Closed,True,True,3/31/17,36.0,,New Service,IP Services,Bldg-525055,Denver,3301 Lewiston St,Aurora,CO,80011,-1.0,Not on Zayo Network,,0.0,0.0,0.0,0.0,0.0,0.0,-104.798795,39.764631,,12400.0,Fiber Only,Pending Integration,Pending Integration,0.0
5117,Opp-003422,Acct-000273,3 - Committed,False,False,3/10/17,120.0,,New Service,FTT - Dark Fiber,Bldg-138964,Denver,4350 S Federal Blvd,Englewood,CO,80110,356.12,On Zayo Network,,397.0,397.0,10717.03875,248747365.62,1480.9625,2156.47875,-105.0242496,39.63680720000001,,28425.4,Restricted,Wireless,Telecommunications,6084906.0
5118,Opp-003422,Acct-000273,3 - Committed,False,False,3/10/17,120.0,,New Service,FTT - Dark Fiber,Bldg-525043,Denver,4275 S Navajo St,Englewood,CO,80110,-1.0,Not on Zayo Network,,397.0,397.0,10717.03875,248747365.62,1480.9625,2156.47875,-105.00425590000002,39.6391346,,12400.0,Fiber Only,Wireless,Telecommunications,6084906.0
5119,Opp-003423,Acct-000132,1 - Working,False,False,3/31/17,12.0,a0M6000000NhXkbEAF,Positive Re-Rate/Move/Change,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,,241600.0,241593.0,19732.295306122447,86033309924.34,1629.4938775510204,1726.1802040816324,-96.930441,32.992076000000004,,27768.5,Fiber Only,National Carrier/ISP,Telecommunications,487472.0
5120,Opp-003424,Acct-000019,3 - Committed,False,False,3/31/17,24.0,,New Service,Wavelengths - Long Haul,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,0.0,0.0,53023.202217194565,0.0,13306.329570135746,2934.3505882352943,-84.391561,33.755431,,11993.5,On-Net,National Carrier/ISP,Telecommunications,22141.48
5121,Opp-003425,Acct-000201,5 - Accepted,True,True,3/10/17,24.0,,New Service,Wavelengths - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,2200000.0,2200000.0,78224.23583333332,447770222000.0,1859.2900000000002,4331.901666666668,-96.819612,32.800805,,26388.0,On-Net,Retail,Other Industry,387865.0
5122,Opp-003425,Acct-000201,5 - Accepted,True,True,3/10/17,24.0,,New Service,Wavelengths - Metro,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,,2200000.0,2200000.0,78224.23583333332,447770222000.0,1859.2900000000002,4331.901666666668,-96.930441,32.992076000000004,,27768.5,Fiber Only,Retail,Other Industry,387865.0
5123,Opp-003426,Acct-000523,5 - Accepted,True,True,3/31/17,24.0,,New Service,Wavelengths - Metro,Bldg-070188,Atlanta,1030 Delta Blvd,Atlanta,GA,30354,2375.28,Not on Zayo Network,,80000.0,83000.0,26849.239411764705,37213764000.0,488.11764705882354,3082.781764705882,-84.4224647,33.6565264,,67006.72,Type 2,Transportation,Other Industry,6984.0
5124,Opp-003426,Acct-000523,5 - Accepted,True,True,3/31/17,24.0,,New Service,Wavelengths - Metro,Bldg-108861,Atlanta,3200 Webb Bridge Rd,Alpharetta,GA,30005,1113.4,On Zayo Network,,80000.0,83000.0,26849.239411764705,37213764000.0,488.11764705882354,3082.781764705882,-84.264162,34.075777,,36721.6,Fiber Only,Transportation,Other Industry,6984.0
5125,Opp-003427,Acct-000829,1 - Working,False,False,3/10/17,-1.0,,New Service,Wavelengths - Long Haul,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network,,0.0,0.0,38687.18666666667,0.0,1347.06,1598.6599999999999,-104.8470746,39.591309100000004,,23416.45,Fiber Only,Media,Media & Content,0.0
5126,Opp-003428,Acct-000754,1 - Working,False,False,3/10/17,36.0,,New Service,Ethernet,Bldg-137688,Dallas,8550 Freeport Pkwy,Irving,TX,75063,785.68,On Zayo Network,,2323.0,2323.0,38262.0,4213593476.0,1272.36,2005.06,-97.0151997,32.9235799,,31642.0,Fiber Only,Media,Media & Content,57804.0
5127,Opp-003429,Acct-000906,1 - Working,False,False,3/31/17,36.0,,New Service,Wavelengths - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,250.0,250.0,9936.526666666667,100587687.55,1890.1000000000001,2313.215,-96.819612,32.800805,,26388.0,On-Net,Internet Content & Software,Media & Content,8379.0
5128,Opp-003429,Acct-000906,1 - Working,False,False,3/31/17,36.0,,New Service,Wavelengths - Metro,Bldg-139825,Dallas,3004 Irving Blvd,Dallas,TX,75247,296.83,Not on Zayo Network,,250.0,250.0,9936.526666666667,100587687.55,1890.1000000000001,2313.215,-96.85769920000001,32.8078387,,29809.8,Fiber Only,Internet Content & Software,Media & Content,8379.0
5129,Opp-003430,Acct-000091,4 - Closed,True,True,3/31/17,24.0,,New Service,IP Services,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network,,2.0,2.0,37696.212093023256,576443.62,1072.093023255814,2528.184651162791,-84.3911416,33.7616219,,18401.8,On-Net,Regional Carrier/ISP,Telecommunications,810174.0
5130,Opp-003430,Acct-000091,4 - Closed,True,True,3/31/17,24.0,,New Service,IP Services,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,,2.0,2.0,37696.212093023256,576443.62,1072.093023255814,2528.184651162791,-96.79411800000001,32.787255,,15880.2,Fiber Only,Regional Carrier/ISP,Telecommunications,810174.0
5131,Opp-003431,Acct-000815,Closed - Lost,True,False,3/10/17,36.0,,New Service,IP Services,Bldg-520269,Denver,2048 Larimer St,Denver,CO,80205,580.17,Not on Zayo Network,,0.0,0.0,33148.83,0.0,922.0,3467.4,-104.9914692,39.753473799999995,,29805.1,Fiber Only,Marketing / Ad Agency,Professional Services,0.0
5132,Opp-003432,Acct-000129,5 - Accepted,True,True,3/31/17,36.0,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,0.0,0.0,17652.431904761903,0.0,2751.5114285714285,2072.563333333334,-96.819612,32.800805,,26388.0,On-Net,Regional Carrier/ISP,Telecommunications,44165.0
5133,Opp-003433,Acct-000009,5 - Accepted,True,True,3/10/17,36.0,,New Service,Ethernet,Bldg-424243,Dallas,2021 McKinney Ave,Dallas,TX,75201,492.72,On Zayo Network,,12626.0,12326.0,22584.21958333333,5374799000.0,1109.8575,2183.6229000000003,-96.8037103,32.7914713,,41563.2,On-Net,National Carrier/ISP,Telecommunications,1915889.0
5134,Opp-003434,Acct-000439,4 - Closed,True,True,3/10/17,24.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,,340.0,340.0,21582.059999999998,74892916.72,2123.962105263158,1777.0878947368424,-96.819612,32.800805,,26388.0,On-Net,Cable & Satellite,Media & Content,141045.0
5135,Opp-003435,Acct-001309,1 - Working,False,False,3/10/17,-1.0,,New Service,Ethernet,Bldg-031893,Denver,8534 Concord Center Dr,Englewood,CO,80112,582.79,On Zayo Network,,1000.0,1000.0,0.0,108603417.25,0.0,0.0,-104.830688,39.560789,,29883.7,On-Net,Retail,Other Industry,0.0
5136,Opp-003436,Acct-000243,1 - Working,False,False,3/31/17,36.0,,New Service,Wavelengths - Long Haul,Bldg-489999,Atlanta,5985 State Bridge Rd,Duluth,GA,30097,5.22,On Zayo Network,,3100.0,3250.0,38601.734444444446,1178500400.0,1536.6666666666667,3399.963333333333,-84.1827,34.0095,,10156.6,Fiber Only,RLEC,Telecommunications,69240.0
5137,Opp-003437,Acct-000732,3 - Committed,False,False,3/10/17,36.0,,New Service,Ethernet,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network,,0.0,0.0,59356.730833333335,0.0,1344.5833333333333,2655.563333333333,-84.4256845,33.733839200000006,,18920.2,Fiber Only,Manufacturing - Other,Energy & Manufacturing,1200.0
5138,Opp-003437,Acct-000732,3 - Committed,False,False,3/10/17,36.0,,New Service,Ethernet,Bldg-038266,Atlanta,715 Peachtree St NE,Atlanta,GA,30308,118.86,On Zayo Network,,0.0,0.0,59356.730833333335,0.0,1344.5833333333333,2655.563333333333,-84.3841391,33.7740287,,13565.8,Restricted,Manufacturing - Other,Energy & Manufacturing,1200.0
5139,Opp-003438,Acct-000043,1 - Working,False,False,3/31/17,36.0,,New Service,Wavelengths - Metro,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,,790.0,790.0,29219.938542141233,180692122.6,1399.8028246013669,2331.1037129840543,-84.42146109999999,33.7775391,,22945.84,Fiber Only,Colo/Hosting,IT Infrastructure,109515.0
5140,Opp-003438,Acct-000043,1 - Working,False,False,3/31/17,36.0,,New Service,Wavelengths - Metro,Bldg-087606,Atlanta,3333 Piedmont Rd NE,Atlanta,GA,30305,68.44,On Zayo Network,,790.0,790.0,29219.938542141233,180692122.6,1399.8028246013669,2331.1037129840543,-84.37210999999999,33.845805,,12053.2,On-Net,Colo/Hosting,IT Infrastructure,109515.0
5141,Opp-003439,Acct-000053,5 - Accepted,True,True,3/10/17,36.0,,New Service,Ethernet,Bldg-118217,Dallas,1100 Empire Central Pl,Dallas,TX,75247,351.63,On Zayo Network,,43000.0,43000.0,52307.608214285705,16503800000.0,2627.9993506493506,2612.1782467532466,-96.87364509999999,32.8217917,,33097.8,On-Net,National Carrier/ISP,Telecommunications,2950069.0
5142,Opp-003440,Acct-000604,1 - Working,False,False,3/31/17,-1.0,,New Service,Ethernet,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,,16.0,17.0,31254.052499999998,3894067.92,1844.0,1297.81,-84.42146109999999,33.7775391,,22945.84,Fiber Only,Finance - Other,Finance,26159.0
5143,Opp-003441,Acct-001342,1 - Working,False,False,4/1/17,36.0,,New Service,Ethernet,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,,5000.0,0.0,0.0,69150000.0,0.0,0.0,-104.850001,39.660965999999995,,32551.9,On-Net,Oil & Gas,Energy,0.0
5144,Opp-003442,Acct-000523,5 - Accepted,True,True,3/31/17,12.0,,New Service,Wavelengths - Metro,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,,80000.0,83000.0,26849.239411764705,37213764000.0,488.11764705882354,3082.781764705882,-84.391561,33.755431,,11993.5,On-Net,Transportation,Other Industry,6984.0
5145,Opp-003442,Acct-000523,5 - Accepted,True,True,3/31/17,12.0,,New Service,Wavelengths - Metro,Bldg-108861,Atlanta,3200 Webb Bridge Rd,Alpharetta,GA,30005,1113.4,On Zayo Network,,80000.0,83000.0,26849.239411764705,37213764000.0,488.11764705882354,3082.781764705882,-84.264162,34.075777,,36721.6,Fiber Only,Transportation,Other Industry,6984.0
5146,Opp-003443,Acct-000042,Closed - Lost,True,False,3/31/17,-1.0,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,,175.0,175.0,20267.41925925926,24433000.0,1022.7388888888889,1748.3362962962963,-96.930441,32.992076000000004,,27768.5,Fiber Only,Regional Carrier/ISP,Telecommunications,123450.0
5147,Opp-003444,Acct-000442,2 - Best Case,False,False,3/31/17,60.0,,New Service,Dark Fiber - Metro,Bldg-110290,Dallas,2914 Taylor St,Dallas,TX,75226,160.31,On Zayo Network,,9.0,9.0,39677.396896551734,1106400.0,1510.1724137931035,1713.4465517241379,-96.78086970000001,32.7813744,,21618.6,Fiber Only,Colo/Hosting,IT Infrastructure,11512.0
5148,Opp-003444,Acct-000442,2 - Best Case,False,False,3/31/17,60.0,,New Service,Dark Fiber - Metro,Bldg-519625,Dallas,S Haskell Ave & Parry Ave,Dallas,TX,75223,17.82,On Zayo Network,,9.0,9.0,39677.396896551734,1106400.0,1510.1724137931035,1713.4465517241379,-96.764662,32.78372589999999,,13069.2,Fiber Only,Colo/Hosting,IT Infrastructure,11512.0
5149,Opp-003445,Acct-000093,4 - Closed,True,True,4/1/17,12.0,,New Service,Ethernet,Bldg-118502,Dallas,1807 Ross Ave,Dallas,TX,75201,101.28,On Zayo Network,,250.0,250.0,13750.0611827957,119634513.84,558.1569892473118,987.4431541218638,-96.80103000000001,32.78601,,18076.8,Fiber Only,Reseller,Telecommunications,230445.0
5150,Opp-003446,Acct-000245,1 - Working,False,False,4/1/17,36.0,,New Service,IP Services,Bldg-525123,Dallas,301 N 5th St,Princeton,TX,75407,-1.0,Not on Zayo Network,,0.0,0.0,70761.82477272728,0.0,2584.3939393939395,5813.119545454546,-96.49462690000001,33.1770083,,12000.0,Fiber Only,Reseller,Telecommunications,0.0
5151,Opp-003447,Acct-000042,1 - Working,False,False,3/31/17,-1.0,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,,175.0,175.0,20267.41925925926,24433000.0,1022.7388888888889,1748.3362962962963,-96.930441,32.992076000000004,,27768.5,Fiber Only,Regional Carrier/ISP,Telecommunications,123450.0
5152,Opp-003448,Acct-000245,1 - Working,False,False,4/1/17,120.0,,New Service,Dark Fiber - Metro,Bldg-525123,Dallas,301 N 5th St,Princeton,TX,75407,-1.0,Not on Zayo Network,,0.0,0.0,70761.82477272728,0.0,2584.3939393939395,5813.119545454546,-96.49462690000001,33.1770083,,12000.0,Fiber Only,Reseller,Telecommunications,0.0
5153,Opp-003448,Acct-000245,1 - Working,False,False,4/1/17,120.0,,New Service,Dark Fiber - Metro,Bldg-525124,Dallas,303 Panther Pkwy,Princeton,TX,75407,-1.0,Not on Zayo Network,,0.0,0.0,70761.82477272728,0.0,2584.3939393939395,5813.119545454546,-96.4917477,33.1772529,,12000.0,Fiber Only,Reseller,Telecommunications,0.0
5154,Opp-003449,,1 - Working,False,False,3/31/17,36.0,,New Service,IP Services,Bldg-108913,Atlanta,1601 W Peachtree St NE,Atlanta,GA,30309,328.83,On Zayo Network,,0.0,0.0,0.0,0.0,0.0,0.0,-84.386273,33.798575,,19864.9,On-Net,unknown,unknown,0.0
5155,Opp-003450,Acct-000853,1 - Working,False,False,3/13/17,-1.0,,New Service,Wavelengths - Long Haul,Bldg-139825,Dallas,3004 Irving Blvd,Dallas,TX,75247,296.83,Not on Zayo Network,,0.0,0.0,0.0,0.0,2766.0,2937.955,-96.85769920000001,32.8078387,,29809.8,Fiber Only,Media,Media & Content,8340.0
5156,Opp-003451,Acct-000245,3 - Committed,False,False,4/2/17,36.0,,New Service,IP Services,Bldg-375141,Dallas,600 Eagle Dr,DeSoto,TX,75115,28955.93,Not on Zayo Network,,0.0,0.0,70761.82477272728,0.0,2584.3939393939395,5813.119545454546,-96.870772,32.582413,,735898.25,Fiber Only,Reseller,Telecommunications,0.0
5157,Opp-003452,Acct-000245,Closed - Lost,True,False,4/2/17,36.0,,New Service,IP Services,Bldg-512070,Dallas,1129 Meadow St,DeSoto,TX,75115,-1.0,Not on Zayo Network,,0.0,0.0,70761.82477272728,0.0,2584.3939393939395,5813.119545454546,-96.8240527,32.5708615,,12000.0,Fiber Only,Reseller,Telecommunications,0.0
5158,Opp-003453,Acct-000130,1 - Working,False,False,4/2/17,-1.0,,New Service,Ethernet,Bldg-115207,Dallas,1001 E Campbell Rd,Richardson,TX,75081,300.96,On Zayo Network,,0.0,0.0,88371.34,0.0,1751.8,3859.512,-96.70729200000001,32.976122,,30057.6,On-Net,Consulting / Other Professional Services,Professional Services,0.0
5159,Opp-003454,,3 - Committed,False,False,4/2/17,36.0,,New Service,IP Services,Bldg-512070,Dallas,1129 Meadow St,DeSoto,TX,75115,-1.0,Not on Zayo Network,,0.0,0.0,0.0,0.0,0.0,0.0,-96.8240527,32.5708615,,12000.0,Fiber Only,unknown,unknown,0.0
5160,Opp-003455,Acct-000009,5 - Accepted,True,True,3/13/17,36.0,,New Service,Ethernet,Bldg-038061,Atlanta,101 Marietta St NW,Atlanta,GA,30303,95.82,On Zayo Network,,12626.0,12326.0,22584.21958333333,5374799000.0,1109.8575,2183.6229000000003,-84.39204409999999,33.756917200000004,,12874.6,Fiber Only,National Carrier/ISP,Telecommunications,1915889.0
5161,Opp-003456,Acct-000516,1 - Working,False,False,3/11/17,-1.0,,New Service,Dark Fiber - Metro,Bldg-110693,Denver,90 Inverness Cir E,Englewood,CO,80112,1199.85,Build in Progress,,0.0,0.0,33412.98359999999,0.0,1446.8023999999998,3084.1,-104.864395,39.575676,,48395.5,Fiber Only,Cable & Satellite,Media & Content,52373.1
5162,Opp-003457,Acct-000245,2 - Best Case,False,False,3/11/17,12.0,,New Service,IP Services,Bldg-223926,Denver,1500 E 128th Ave,Thornton,CO,80241,812.15,On Zayo Network,,0.0,0.0,70761.82477272728,0.0,2584.3939393939395,5813.119545454546,-104.968331,39.926146,,36764.5,Restricted,Reseller,Telecommunications,0.0
